Platform,ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR (%),CPC,CPM,CPA,Reporting_Start_Year,Reporting_Start_Month,Reporting_Start_Weekday,Reporting_End_Year,Reporting_End_Month,Reporting_End_Weekday,Row_ID,DataQuality
,1121859,23/08/2017,23/08/2017,30-34,F,64,67,67,238036,38,61.02999771,6,3,,,9.83%,50.00%,4915.62%,0.00%,,,,,,,,
,1121860,20/08/2017,20/08/2017,30-34,F,64,67,68,254344,35,56.16999996,2,1,,,3.56%,50.00%,1780.31%,0.00%,,,,,,,,
,1121861,20/08/2017,20/08/2017,30-34,F,64,66,69,157705,23,39.23000026,2,0,,,5.10%,0.00%,0.00%,0.00%,,,,,,,,
,1121862,17/08/2017,17/08/2017,30-34,F,64,67,69,411571,60,99.1799984,6,1,,,6.05%,16.67%,1008.27%,0.00%,,,,,,,,
,1121863,17/08/2017,17/08/2017,30-34,F,64,69,70,94136,11,16.17999971,1,0,,,6.18%,0.00%,0.00%,0.00%,,,,,,,,
,1121867,17/08/2017,17/08/2017,30-34,F,65,69,71,82640,16,23.97000039,1,1,,,4.17%,100.00%,4171.88%,0.00%,,,,,,,,
,1121869,18/08/2017,18/08/2017,30-34,F,65,69,68,17870,2,2.620000005,1,1,,,38.17%,100.00%,38167.94%,0.00%,,,,,,,,
,1121871,18/08/2017,18/08/2017,30-34,F,2,8,7,19178,2,2.779999971,1,1,,,35.97%,100.00%,35971.22%,0.00%,,,,,,,,
,1121873,18/08/2017,18/08/2017,30-34,F,2,6,7,5264,0,0,1,0,,,#DIV/0!,0.00%,0.00%,0.00%,,,,,,,,
,1121874,18/08/2017,18/08/2017,30-34,F,2,8,4,145548,28,42.37000036,2,1,,,4.72%,50.00%,2360.16%,0.00%,,,,,,,,
,1121876,18/08/2017,18/08/2017,30-34,F,2,6,8,82455,15,22.04999971,1,0,,,4.54%,0.00%,0.00%,0.00%,,,,,,,,
,1121877,17/08/2017,17/08/2017,30-34,F,7,10,9,44189,7,10.31999981,2,0,,,19.38%,0.00%,0.00%,0.00%,,,,,,,,
,1121878,17/08/2017,17/08/2017,30-34,F,7,8,8,45199,7,9.809999943,1,0,,,10.19%,0.00%,0.00%,0.00%,,,,,,,,
,1121881,30/08/2017,30/08/2017,30-34,F,7,8,13,221843,43,63.45000076,5,0,,,7.88%,0.00%,0.00%,0.00%,,,,,,,,
,1121888,30/08/2017,30/08/2017,30-34,F,66,72,69,41672,6,10.54999995,2,1,,,18.96%,50.00%,9478.67%,0.00%,,,,,,,,
,1121889,30/08/2017,30/08/2017,35-39,F,10,15,13,127546,25,38.94000041,2,0,,,5.14%,0.00%,0.00%,0.00%,,,,,,,,
,1121890,17/08/2017,17/08/2017,35-39,F,10,16,15,127865,28,38.02999961,3,1,,,7.89%,33.33%,2629.50%,0.00%,,,,,,,,
,1121891,17/08/2017,17/08/2017,35-39,F,10,15,13,1025327,229,314.2999983,16,2,,,5.09%,12.50%,636.33%,0.00%,,,,,,,,
,1121894,17/08/2017,17/08/2017,35-39,F,10,14,14,561415,124,173.76,3,0,,,1.73%,0.00%,0.00%,0.00%,,,,,,,,
,1121895,17/08/2017,17/08/2017,35-39,F,15,21,21,132803,25,37.32000124,2,1,,,5.36%,50.00%,2679.53%,0.00%,,,,,,,,
,1121897,17/08/2017,17/08/2017,35-39,F,15,18,17,24664,2,2.629999995,1,1,,,38.02%,100.00%,38022.81%,0.00%,,,,,,,,
,1121901,17/08/2017,17/08/2017,35-39,F,16,17,21,1020561,172,263.8100007,7,3,,,2.65%,42.86%,1137.18%,0.00%,,,,,,,,
,1121902,18/08/2017,18/08/2017,35-39,F,16,17,22,682143,114,177.1099993,6,2,,,3.39%,33.33%,1129.24%,0.00%,,,,,,,,
,1121903,18/08/2017,18/08/2017,35-39,F,16,18,18,1247717,222,343.4199994,11,4,,,3.20%,36.36%,1164.75%,0.00%,,,,,,,,
,1121904,19/08/2017,19/08/2017,35-39,F,16,21,18,146406,23,33.22999942,1,1,,,3.01%,100.00%,3009.33%,0.00%,,,,,,,,
,1121905,19/08/2017,19/08/2017,35-39,F,16,17,21,905699,161,234.6599982,4,1,,,1.70%,25.00%,426.15%,0.00%,,,,,,,,
,1121906,19/08/2017,19/08/2017,35-39,F,16,21,17,1184580,194,297.8299981,14,3,,,4.70%,21.43%,1007.29%,0.00%,,,,,,,,
,1121907,20/08/2017,20/08/2017,35-39,F,18,22,19,98057,20,31.00999963,1,1,,,3.22%,100.00%,3224.77%,0.00%,,,,,,,,
,1121917,20/08/2017,20/08/2017,35-39,F,19,22,24,238735,56,84.65999889,4,1,,,4.72%,25.00%,1181.20%,0.00%,,,,,,,,
,1121918,20/08/2017,20/08/2017,35-39,F,19,23,25,320657,77,115.8800026,2,0,,,1.73%,0.00%,0.00%,0.00%,,,,,,,,
,1121925,20/08/2017,20/08/2017,35-39,F,21,27,23,244074,57,84.51000023,4,2,,,4.73%,50.00%,2366.58%,0.00%,,,,,,,,
,1121928,20/08/2017,20/08/2017,35-39,F,21,27,24,39146,8,13.05999959,1,0,,,7.66%,0.00%,0.00%,0.00%,,,,,,,,
,1121931,20/08/2017,20/08/2017,35-39,F,22,26,23,78468,15,23.64999962,1,0,,,4.23%,0.00%,0.00%,0.00%,,,,,,,,
,1121933,19/08/2017,19/08/2017,35-39,F,22,24,26,325653,63,89.35000026,2,0,,,2.24%,0.00%,0.00%,0.00%,,,,,,,,
,1121935,19/08/2017,19/08/2017,35-39,F,22,25,23,66277,12,17.30000019,1,0,,,5.78%,0.00%,0.00%,0.00%,,,,,,,,
,1121936,18/08/2017,18/08/2017,35-39,F,22,26,25,93002,16,23.33999968,1,0,,,4.28%,0.00%,0.00%,0.00%,,,,,,,,
,1121944,18/08/2017,18/08/2017,35-39,F,24,25,29,109723,27,40.9600004,1,0,,,2.44%,0.00%,0.00%,0.00%,,,,,,,,
,1121948,18/08/2017,18/08/2017,35-39,F,24,27,28,118941,35,50.11000001,4,1,,,7.98%,25.00%,1995.61%,0.00%,,,,,,,,
,1121949,19/08/2017,19/08/2017,35-39,F,25,27,27,221576,47,66.79000068,6,1,,,8.98%,16.67%,1497.23%,0.00%,,,,,,,,
,1121953,19/08/2017,19/08/2017,35-39,F,25,29,27,8341,1,1.639999986,1,0,,,60.98%,0.00%,0.00%,0.00%,,,,,,,,
,1121954,19/08/2017,19/08/2017,35-39,F,25,30,27,120335,26,36.2299993,2,0,,,5.52%,0.00%,0.00%,0.00%,,,,,,,,
,1121955,19/08/2017,19/08/2017,35-39,F,26,28,31,182098,40,62.86999989,1,1,,,1.59%,100.00%,1590.58%,0.00%,,,,,,,,
,1121956,19/08/2017,19/08/2017,35-39,F,26,31,28,227473,52,71.58000052,1,1,,,1.40%,100.00%,1397.04%,0.00%,,,,,,,,
,1121962,19/08/2017,19/08/2017,35-39,F,27,30,32,1050947,230,350.5099957,6,1,,,1.71%,16.67%,285.30%,0.00%,,,,,,,,
,1121963,24/08/2017,24/08/2017,35-39,F,27,32,28,720859,162,213.6899986,13,5,,,6.08%,38.46%,2339.84%,0.00%,,,,,,,,
,1121971,24/08/2017,24/08/2017,35-39,F,28,31,32,41111,8,10.96000016,1,0,,,9.12%,0.00%,0.00%,0.00%,,,,,,,,
,1121973,30/08/2017,30/08/2017,35-39,F,29,31,34,148616,25,37.39999962,6,4,,,16.04%,66.67%,10695.19%,0.00%,,,,,,,,
,1121976,30/08/2017,30/08/2017,35-39,F,29,34,34,707260,135,210.8200028,13,6,,,6.17%,46.15%,2846.03%,0.00%,,,,,,,,
,1121977,30/08/2017,30/08/2017,35-39,F,29,32,32,139596,26,42.41000032,1,1,,,2.36%,100.00%,2357.93%,0.00%,,,,,,,,
,1121983,30/08/2017,30/08/2017,35-39,F,30,34,31,105399,22,33.19999933,2,0,,,6.02%,0.00%,0.00%,0.00%,,,,,,,,
,1121994,30/08/2017,30/08/2017,35-39,F,32,33,34,222378,50,72.91000104,1,0,,,1.37%,0.00%,0.00%,0.00%,,,,,,,,
,1122003,17/08/2017,17/08/2017,35-39,F,63,69,68,975792,210,293.8800011,10,4,,,3.40%,40.00%,1361.10%,0.00%,,,,,,,,
,1122004,30/08/2017,30/08/2017,35-39,F,63,65,67,579150,125,167.0499997,5,1,,,2.99%,20.00%,598.62%,0.00%,,,,,,,,
,1122005,30/08/2017,30/08/2017,35-39,F,63,65,69,449588,81,123.800001,5,2,,,4.04%,40.00%,1615.51%,0.00%,,,,,,,,
,1122006,30/08/2017,30/08/2017,35-39,F,63,68,65,318157,56,85.70000196,3,0,,,3.50%,0.00%,0.00%,0.00%,,,,,,,,
,1122007,30/08/2017,30/08/2017,35-39,F,63,65,64,196967,43,65.17999971,2,1,,,3.07%,50.00%,1534.21%,0.00%,,,,,,,,
,1122011,29/08/2017,29/08/2017,35-39,F,64,70,67,158298,37,46.43000007,4,1,,,8.62%,25.00%,2153.78%,0.00%,,,,,,,,
,1122012,29/08/2017,29/08/2017,35-39,F,64,67,69,222739,55,68.55999959,5,2,,,7.29%,40.00%,2917.15%,0.00%,,,,,,,,
,1122022,29/08/2017,29/08/2017,35-39,F,2,4,3,20780,5,8.189999938,1,0,,,12.21%,0.00%,0.00%,0.00%,,,,,,,,
,1122027,29/08/2017,29/08/2017,35-39,F,7,9,8,128616,33,48.54999948,2,0,,,4.12%,0.00%,0.00%,0.00%,,,,,,,,
,1122039,29/08/2017,29/08/2017,40-44,F,10,12,15,258954,61,82.27999902,1,0,,,1.22%,0.00%,0.00%,0.00%,,,,,,,,
,1122040,30/08/2017,30/08/2017,40-44,F,10,15,11,205289,48,71.53000104,3,0,,,4.19%,0.00%,0.00%,0.00%,,,,,,,,
,1122041,30/08/2017,30/08/2017,40-44,F,10,13,12,611601,138,191.419996,8,3,,,4.18%,37.50%,1567.23%,0.00%,,,,,,,,
,1122043,30/08/2017,30/08/2017,40-44,F,10,13,14,947657,233,321.8700004,8,4,,,2.49%,50.00%,1242.74%,0.00%,,,,,,,,
,1122044,29/08/2017,29/08/2017,40-44,F,10,16,14,233043,49,65.03000033,2,0,,,3.08%,0.00%,0.00%,0.00%,,,,,,,,
,1122047,17/08/2017,17/08/2017,40-44,F,15,18,21,582725,142,194.8099988,9,2,,,4.62%,22.22%,1026.64%,0.00%,,,,,,,,
,1122052,17/08/2017,17/08/2017,40-44,F,16,20,19,265038,51,78.45999932,2,1,,,2.55%,50.00%,1274.53%,0.00%,,,,,,,,
,1122054,18/08/2017,18/08/2017,40-44,F,16,20,18,222273,39,53.62999868,6,1,,,11.19%,16.67%,1864.63%,0.00%,,,,,,,,
,1122055,18/08/2017,18/08/2017,40-44,F,16,22,19,797234,170,243.7699978,4,1,,,1.64%,25.00%,410.22%,0.00%,,,,,,,,
,1122056,17/08/2017,17/08/2017,40-44,F,16,19,21,925555,182,262.8899981,4,2,,,1.52%,50.00%,760.77%,0.00%,,,,,,,,
,1122058,18/08/2017,18/08/2017,40-44,F,18,19,24,22210,3,4.050000191,1,1,,,24.69%,100.00%,24691.36%,0.00%,,,,,,,,
,1122075,18/08/2017,18/08/2017,40-44,F,21,25,23,46391,11,16.40999985,3,1,,,18.28%,33.33%,6093.85%,0.00%,,,,,,,,
,1122078,18/08/2017,18/08/2017,40-44,F,21,27,25,190477,42,66.38999987,1,0,,,1.51%,0.00%,0.00%,0.00%,,,,,,,,
,1122079,18/08/2017,18/08/2017,40-44,F,21,24,27,25382,7,9.609999895,1,0,,,10.41%,0.00%,0.00%,0.00%,,,,,,,,
,1122085,18/08/2017,18/08/2017,40-44,F,22,26,25,65726,17,22.12000012,2,0,,,9.04%,0.00%,0.00%,0.00%,,,,,,,,
,1122089,17/08/2017,17/08/2017,40-44,F,23,25,29,195220,51,78.06000042,1,0,,,1.28%,0.00%,0.00%,0.00%,,,,,,,,
,1122092,17/08/2017,17/08/2017,40-44,F,23,25,26,107501,27,40.87999928,2,2,,,4.89%,100.00%,4892.37%,0.00%,,,,,,,,
,1122101,17/08/2017,17/08/2017,40-44,F,25,26,30,197772,63,88.21000016,7,2,,,7.94%,28.57%,2267.32%,0.00%,,,,,,,,
,1122102,17/08/2017,17/08/2017,40-44,F,25,30,29,138154,35,48.93999863,1,0,,,2.04%,0.00%,0.00%,0.00%,,,,,,,,
,1122103,17/08/2017,17/08/2017,40-44,F,25,26,30,270124,69,95.84999895,2,0,,,2.09%,0.00%,0.00%,0.00%,,,,,,,,
,1122105,17/08/2017,17/08/2017,40-44,F,26,28,27,303971,77,106.9299998,11,6,,,10.29%,54.55%,5611.15%,0.00%,,,,,,,,
,1122107,17/08/2017,17/08/2017,40-44,F,26,30,29,682046,183,254.419997,4,2,,,1.57%,50.00%,786.10%,0.00%,,,,,,,,
,1122109,17/08/2017,17/08/2017,40-44,F,26,27,28,328365,83,117.3400005,2,1,,,1.70%,50.00%,852.22%,0.00%,,,,,,,,
,1122112,17/08/2017,17/08/2017,40-44,F,27,31,33,1083259,276,390.2599992,11,0,,,2.82%,0.00%,0.00%,0.00%,,,,,,,,
,1122113,17/08/2017,17/08/2017,40-44,F,27,33,28,913929,245,340.4099993,7,2,,,2.06%,28.57%,587.53%,0.00%,,,,,,,,
,1122118,17/08/2017,17/08/2017,40-44,F,28,31,33,101586,24,33.47000039,2,1,,,5.98%,50.00%,2987.75%,0.00%,,,,,,,,
,1122120,29/08/2017,29/08/2017,40-44,F,28,30,32,181053,46,66.27999985,3,1,,,4.53%,33.33%,1508.75%,0.00%,,,,,,,,
,1122121,29/08/2017,29/08/2017,40-44,F,28,30,34,133419,35,48.18000007,2,1,,,4.15%,50.00%,2075.55%,0.00%,,,,,,,,
,1122125,26/08/2017,26/08/2017,40-44,F,29,34,32,489573,113,156.1199993,3,2,,,1.92%,66.67%,1281.07%,0.00%,,,,,,,,
,1122127,26/08/2017,26/08/2017,40-44,F,29,32,31,822023,194,288.3300035,6,0,,,2.08%,0.00%,0.00%,0.00%,,,,,,,,
,1122131,26/08/2017,26/08/2017,40-44,F,30,32,35,93176,29,40.37000024,1,1,,,2.48%,100.00%,2477.09%,0.00%,,,,,,,,
,1122138,26/08/2017,26/08/2017,40-44,F,31,32,37,47229,13,19.27999985,1,0,,,5.19%,0.00%,0.00%,0.00%,,,,,,,,
,1122139,26/08/2017,26/08/2017,40-44,F,31,36,32,92263,24,34.03000015,1,0,,,2.94%,0.00%,0.00%,0.00%,,,,,,,,
,1122140,26/08/2017,26/08/2017,40-44,F,31,35,35,81551,21,29.67000008,1,0,,,3.37%,0.00%,0.00%,0.00%,,,,,,,,
,1122145,26/08/2017,26/08/2017,40-44,F,32,35,34,141037,32,47.78999913,3,0,,,6.28%,0.00%,0.00%,0.00%,,,,,,,,
,1122146,26/08/2017,26/08/2017,40-44,F,32,38,37,319501,79,111.6500003,0,0,,,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1122149,26/08/2017,26/08/2017,40-44,F,36,41,37,72741,19,24.33000016,2,0,,,8.22%,0.00%,0.00%,0.00%,,,,,,,,
,1122154,25/08/2017,25/08/2017,40-44,F,63,66,68,597419,135,188.5100002,2,1,,,1.06%,50.00%,530.48%,0.00%,,,,,,,,
,1122157,25/08/2017,25/08/2017,40-44,F,63,69,66,98768,21,33.14000034,1,1,,,3.02%,100.00%,3017.50%,0.00%,,,,,,,,
,1122160,24/08/2017,24/08/2017,40-44,F,64,69,67,173165,41,59.85000026,1,0,,,1.67%,0.00%,0.00%,0.00%,,,,,,,,
,1122165,24/08/2017,24/08/2017,40-44,F,65,68,69,55823,13,21.10999966,1,1,,,4.74%,100.00%,4737.09%,0.00%,,,,,,,,
,1122166,25/08/2017,25/08/2017,40-44,F,65,66,68,118451,28,38.35000062,4,1,,,10.43%,25.00%,2607.56%,0.00%,,,,,,,,
,1122176,25/08/2017,25/08/2017,40-44,F,2,6,8,74424,22,30.84000027,1,1,,,3.24%,100.00%,3242.54%,0.00%,,,,,,,,
,1122177,25/08/2017,25/08/2017,40-44,F,7,10,12,47929,12,14.58999991,1,1,,,6.85%,100.00%,6854.01%,0.00%,,,,,,,,
,1122182,25/08/2017,25/08/2017,40-44,F,7,10,8,40801,12,15.91999972,0,0,,,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1122183,25/08/2017,25/08/2017,40-44,F,66,71,67,66017,17,24.22000015,1,0,,,4.13%,0.00%,0.00%,0.00%,,,,,,,,
,1122189,25/08/2017,25/08/2017,45-49,F,10,16,14,725043,179,238.4000007,5,3,,,2.10%,60.00%,1258.39%,0.00%,,,,,,,,
,1122191,27/08/2017,27/08/2017,45-49,F,10,16,16,382776,97,132.7300007,5,1,,,3.77%,20.00%,753.41%,0.00%,,,,,,,,
,1122192,27/08/2017,27/08/2017,45-49,F,10,16,13,548250,137,201.6000042,5,1,,,2.48%,20.00%,496.03%,0.00%,,,,,,,,
,1122193,28/08/2017,28/08/2017,45-49,F,10,11,15,1358324,346,465.0799981,8,2,,,1.72%,25.00%,430.03%,0.00%,,,,,,,,
,1122197,28/08/2017,28/08/2017,45-49,F,15,16,20,662249,163,234.9399992,2,0,,,0.85%,0.00%,0.00%,0.00%,,,,,,,,
,1122200,28/08/2017,28/08/2017,45-49,F,15,16,16,559554,139,195.0799994,2,0,,,1.03%,0.00%,0.00%,0.00%,,,,,,,,
,1122201,28/08/2017,28/08/2017,45-49,F,16,19,21,320757,68,104.6899989,2,0,,,1.91%,0.00%,0.00%,0.00%,,,,,,,,
,1122202,28/08/2017,28/08/2017,45-49,F,16,20,19,906151,202,295.5499957,1,0,,,0.34%,0.00%,0.00%,0.00%,,,,,,,,
,1122203,29/08/2017,29/08/2017,45-49,F,16,22,19,699314,164,226.0300014,3,0,,,1.33%,0.00%,0.00%,0.00%,,,,,,,,
,1122204,28/08/2017,28/08/2017,45-49,F,16,21,22,850337,198,287.690003,3,1,,,1.04%,33.33%,347.60%,0.00%,,,,,,,,
,1122205,28/08/2017,28/08/2017,45-49,F,16,20,22,1015460,247,315.9000051,9,2,,,2.85%,22.22%,633.11%,0.00%,,,,,,,,
,1122209,28/08/2017,28/08/2017,45-49,F,18,19,20,890295,227,332.9899989,1,0,,,0.30%,0.00%,0.00%,0.00%,,,,,,,,
,1122210,28/08/2017,28/08/2017,45-49,F,18,21,20,791817,194,282.490001,4,2,,,1.42%,50.00%,707.99%,0.00%,,,,,,,,
,1122211,27/08/2017,27/08/2017,45-49,F,18,24,21,317601,76,115.6600008,1,0,,,0.86%,0.00%,0.00%,0.00%,,,,,,,,
,1122212,27/08/2017,27/08/2017,45-49,F,18,23,24,685211,164,247.3200026,4,3,,,1.62%,75.00%,1213.00%,0.00%,,,,,,,,
,1122213,27/08/2017,27/08/2017,45-49,F,19,24,23,32781,7,11.20000017,2,2,,,17.86%,100.00%,17857.14%,0.00%,,,,,,,,
,1122216,27/08/2017,27/08/2017,45-49,F,19,23,22,76785,19,25.45999998,3,0,,,11.78%,0.00%,0.00%,0.00%,,,,,,,,
,1122217,27/08/2017,27/08/2017,45-49,F,19,24,23,719083,206,299.5299983,12,5,,,4.01%,41.67%,1669.28%,0.00%,,,,,,,,
,1122223,27/08/2017,27/08/2017,45-49,F,20,23,23,368480,107,140.4200011,5,4,,,3.56%,80.00%,2848.60%,0.00%,,,,,,,,
,1122224,27/08/2017,27/08/2017,45-49,F,20,24,25,260945,73,100.8800011,2,2,,,1.98%,100.00%,1982.55%,0.00%,,,,,,,,
,1122225,27/08/2017,27/08/2017,45-49,F,21,22,27,40998,10,13.35000038,1,0,,,7.49%,0.00%,0.00%,0.00%,,,,,,,,
,1122227,27/08/2017,27/08/2017,45-49,F,21,27,26,183293,53,73.74999964,2,1,,,2.71%,50.00%,1355.93%,0.00%,,,,,,,,
,1122232,27/08/2017,27/08/2017,45-49,F,22,24,23,221561,55,76.75999916,1,0,,,1.30%,0.00%,0.00%,0.00%,,,,,,,,
,1122233,19/08/2017,19/08/2017,45-49,F,22,24,24,436943,109,145.8199974,1,1,,,0.69%,100.00%,685.78%,0.00%,,,,,,,,
,1122240,19/08/2017,19/08/2017,45-49,F,23,26,26,284488,90,125.2700011,1,1,,,0.80%,100.00%,798.28%,0.00%,,,,,,,,
,1122244,25/08/2017,25/08/2017,45-49,F,24,26,26,85083,32,38.62999976,1,1,,,2.59%,100.00%,2588.66%,0.00%,,,,,,,,
,1122246,25/08/2017,25/08/2017,45-49,F,24,28,25,14167,5,7.139999986,1,0,,,14.01%,0.00%,0.00%,0.00%,,,,,,,,
,1122249,24/08/2017,24/08/2017,45-49,F,25,29,28,300637,84,116.9899981,2,0,,,1.71%,0.00%,0.00%,0.00%,,,,,,,,
,1122253,25/08/2017,25/08/2017,45-49,F,25,27,28,449921,129,175.9700005,5,1,,,2.84%,20.00%,568.28%,0.00%,,,,,,,,
,1122254,25/08/2017,25/08/2017,45-49,F,25,31,31,282899,71,105.6600007,1,0,,,0.95%,0.00%,0.00%,0.00%,,,,,,,,
,1122257,25/08/2017,25/08/2017,45-49,F,26,29,32,669671,186,259.1799988,4,1,,,1.54%,25.00%,385.83%,0.00%,,,,,,,,
,1122258,25/08/2017,25/08/2017,45-49,F,26,28,30,108655,28,46.92000186,1,0,,,2.13%,0.00%,0.00%,0.00%,,,,,,,,
,1122260,25/08/2017,25/08/2017,45-49,F,26,32,31,536248,146,187.7399978,3,0,,,1.60%,0.00%,0.00%,0.00%,,,,,,,,
,1122262,24/08/2017,24/08/2017,45-49,F,27,29,30,1055017,265,380.6599952,16,2,,,4.20%,12.50%,525.40%,0.00%,,,,,,,,
,1122265,24/08/2017,24/08/2017,45-49,F,27,30,28,1428421,367,541.7000023,10,0,,,1.85%,0.00%,0.00%,0.00%,,,,,,,,
,1122266,24/08/2017,24/08/2017,45-49,F,27,31,30,1088027,272,409.5600026,9,4,,,2.20%,44.44%,976.66%,0.00%,,,,,,,,
,1122267,23/08/2017,23/08/2017,45-49,F,28,29,33,288517,78,102.3900002,3,0,,,2.93%,0.00%,0.00%,0.00%,,,,,,,,
,1122268,23/08/2017,23/08/2017,45-49,F,28,31,30,202231,53,67.13000107,3,1,,,4.47%,33.33%,1489.65%,0.00%,,,,,,,,
,1122270,24/08/2017,24/08/2017,45-49,F,28,34,32,73222,16,22.86000025,1,0,,,4.37%,0.00%,0.00%,0.00%,,,,,,,,
,1122271,24/08/2017,24/08/2017,45-49,F,28,29,34,348542,96,134.889999,2,0,,,1.48%,0.00%,0.00%,0.00%,,,,,,,,
,1122273,24/08/2017,24/08/2017,45-49,F,29,32,30,1097966,266,369.069997,16,8,,,4.34%,50.00%,2167.61%,0.00%,,,,,,,,
,1122274,24/08/2017,24/08/2017,45-49,F,29,33,31,526923,138,198.0899972,2,1,,,1.01%,50.00%,504.82%,0.00%,,,,,,,,
,1122276,24/08/2017,24/08/2017,45-49,F,29,34,34,264386,66,91.00000054,4,1,,,4.40%,25.00%,1098.90%,0.00%,,,,,,,,
,1122277,24/08/2017,24/08/2017,45-49,F,29,30,30,854940,227,297.9100007,8,3,,,2.69%,37.50%,1007.02%,0.00%,,,,,,,,
,1122279,25/08/2017,25/08/2017,45-49,F,30,33,36,113567,34,50.29000044,3,0,,,5.97%,0.00%,0.00%,0.00%,,,,,,,,
,1122282,25/08/2017,25/08/2017,45-49,F,30,31,35,22859,6,9.419999838,1,0,,,10.62%,0.00%,0.00%,0.00%,,,,,,,,
,1122288,27/08/2017,27/08/2017,45-49,F,31,32,33,51754,13,20.51999998,1,0,,,4.87%,0.00%,0.00%,0.00%,,,,,,,,
,1122290,26/08/2017,26/08/2017,45-49,F,31,32,33,104347,28,38.13999993,4,3,,,10.49%,75.00%,7865.76%,0.00%,,,,,,,,
,1122303,26/08/2017,26/08/2017,45-49,F,63,67,66,391998,97,142.0500025,3,1,,,2.11%,33.33%,703.98%,0.00%,,,,,,,,
,1122304,27/08/2017,27/08/2017,45-49,F,63,64,66,1111156,282,402.3000026,5,0,,,1.24%,0.00%,0.00%,0.00%,,,,,,,,
,1122308,27/08/2017,27/08/2017,45-49,F,63,64,68,427772,117,159.299999,3,1,,,1.88%,33.33%,627.75%,0.00%,,,,,,,,
,1122310,27/08/2017,27/08/2017,45-49,F,64,66,65,536457,136,193.6599991,2,1,,,1.03%,50.00%,516.37%,0.00%,,,,,,,,
,1122311,27/08/2017,27/08/2017,45-49,F,64,69,68,179894,43,66.83999872,2,0,,,2.99%,0.00%,0.00%,0.00%,,,,,,,,
,1122312,27/08/2017,27/08/2017,45-49,F,64,70,66,479882,131,178.6700007,6,0,,,3.36%,0.00%,0.00%,0.00%,,,,,,,,
,1122313,26/08/2017,26/08/2017,45-49,F,64,70,69,358261,91,130.3600011,1,0,,,0.77%,0.00%,0.00%,0.00%,,,,,,,,
,1122316,26/08/2017,26/08/2017,45-49,F,65,67,67,346688,88,114.8599998,2,0,,,1.74%,0.00%,0.00%,0.00%,,,,,,,,
,1314296,26/08/2017,26/08/2017,30-34,M,100,106,105,33445,2,3.199999928,1,0,,,31.25%,0.00%,0.00%,0.00%,,,,,,,,
,1314297,25/08/2017,25/08/2017,30-34,M,101,106,103,72228,5,7.529999852,4,4,,,53.12%,100.00%,53120.85%,0.00%,,,,,,,,
,1314298,25/08/2017,25/08/2017,30-34,M,102,104,107,49699,2,2.690000057,2,1,,,74.35%,50.00%,37174.72%,0.00%,,,,,,,,
,1314299,26/08/2017,26/08/2017,30-34,M,103,107,108,189761,18,27.32999969,4,1,,,14.64%,25.00%,3658.98%,0.00%,,,,,,,,
,1314301,26/08/2017,26/08/2017,30-34,M,105,108,107,312524,37,53.78999972,2,0,,,3.72%,0.00%,0.00%,0.00%,,,,,,,,
,1314303,26/08/2017,26/08/2017,30-34,M,107,108,110,496760,42,61.00999904,10,3,,,16.39%,30.00%,4917.23%,0.00%,,,,,,,,
,1314306,26/08/2017,26/08/2017,30-34,M,110,112,111,310988,34,46.66999936,11,3,,,23.57%,27.27%,6428.11%,0.00%,,,,,,,,
,1314307,26/08/2017,26/08/2017,30-34,M,111,112,113,98606,9,12.10999984,1,0,,,8.26%,0.00%,0.00%,0.00%,,,,,,,,
,1314308,26/08/2017,26/08/2017,30-34,M,112,117,115,51104,2,3.199999928,3,1,,,93.75%,33.33%,31250.00%,0.00%,,,,,,,,
,1314309,23/08/2017,23/08/2017,30-34,M,113,116,115,276762,22,32.09000015,5,1,,,15.58%,20.00%,3116.24%,0.00%,,,,,,,,
,1314312,23/08/2017,23/08/2017,35-39,M,101,105,103,33534,2,2.960000038,1,1,,,33.78%,100.00%,33783.78%,0.00%,,,,,,,,
,1314313,21/08/2017,21/08/2017,35-39,M,102,104,107,128859,16,23.69999957,1,0,,,4.22%,0.00%,0.00%,0.00%,,,,,,,,
,1314314,21/08/2017,21/08/2017,35-39,M,103,104,105,92080,12,16.94000018,3,2,,,17.71%,66.67%,11806.38%,0.00%,,,,,,,,
,1314316,21/08/2017,21/08/2017,35-39,M,105,107,107,211882,33,46.64999926,3,1,,,6.43%,33.33%,2143.62%,0.00%,,,,,,,,
,1314318,21/08/2017,21/08/2017,35-39,M,107,110,109,112776,9,12.67999995,1,0,,,7.89%,0.00%,0.00%,0.00%,,,,,,,,
,1314319,21/08/2017,21/08/2017,35-39,M,108,113,111,145324,14,19.82000005,2,1,,,10.09%,50.00%,5045.41%,0.00%,,,,,,,,
,1314320,21/08/2017,21/08/2017,35-39,M,109,113,115,106492,14,21.26000023,2,0,,,9.41%,0.00%,0.00%,0.00%,,,,,,,,
,1314321,21/08/2017,21/08/2017,35-39,M,110,112,111,233845,30,40.73000062,3,0,,,7.37%,0.00%,0.00%,0.00%,,,,,,,,
